Gender,Age,Semester,Branch,Difficulty_Level,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night,Final_Score,Grade,Pass/Fail
Male,22,5,Civil,Easy,,57.97,45.59,23.54,2.247035312074178,41.76,20.89863789231876,Yes,Secondary,Mid,5.32,6.53,62.73,B,Pass
Male,22,6,ECE,Hard,47.23849587462362,28.07,32.12,9.53,,38.78,19.97806891189233,No,Postgraduate,Low,6.85,7.6,41.56,D,Fail
Male,18,1,ME,Easy,53.64160364079572,28.58,26.72,32.4,4.158830104702275,19.51,5.860160550128208,Yes,Secondary,Low,3.05,7.46,36.21,F,Fail
Male,22,3,ECE,Hard,56.2581298843978,34.08,52.87,49.91,5.877244835776651,32.4,20.31018834570506,Yes,Postgraduate,Mid,8.23,6.26,48.75,D,Pass
Female,18,4,ECE,Hard,30.097172756375187,20.0,15.53,13.7,1.8367055424151555,22.83,5.605001396019493,No,Secondary,Low,10.0,5.77,20.93,F,Fail
Male,24,5,ME,Easy,67.75129308486751,76.69,83.32,59.19,8.267652903625333,44.76,35.14784453319326,Yes,Graduate,High,4.62,7.83,81.58,E,Pass
Male,18,2,ECE,Easy,59.18088164286506,36.61,36.86,36.19,,38.05,18.03040958003949,Yes,Postgraduate,Mid,5.44,7.2,50.78,C,Pass
Male,21,4,EEE,Easy,77.58717056882877,56.73,36.7,44.07,,12.3,,No,Graduate,Low,4.53,7.36,51.22,C,Pass
Female,18,5,Civil,Easy,87.14930407499985,73.89,57.5,52.08,,35.98,24.788954162946617,Yes,Secondary,Low,5.47,7.3,77.98,A,Pass
Female,18,3,ME,Moderate,72.69581348280423,53.9,67.78,52.88,5.68876860784856,68.67,20.512570324124702,Yes,Secondary,Low,3.69,8.49,64.59,B,Pass
Male,22,6,ME,Hard,56.02697737977738,39.86,38.96,38.15,6.071043782686958,20.5,,Yes,Secondary,Mid,8.13,7.48,41.34,D,Fail
Male,19,3,ECE,Moderate,74.27111929279988,63.13,66.54,58.28,,54.46,21.66982340771369,Yes,,Mid,3.94,7.91,76.12,A,Pass
Male,22,4,Civil,Moderate,70.65973769006378,60.23,70.81,53.79,7.548561324050049,46.3,26.30394256797198,No,Secondary,Low,3.14,8.05,80.91,E,Pass
Male,18,1,EEE,Easy,80.27160244631848,74.76,80.99,68.52,6.805792661046112,68.8,,Yes,Secondary,High,5.47,7.32,90.59,O,Pass
Female,25,5,ME,Easy,62.62948206314388,67.64,40.11,33.47,6.583245263603949,37.0,21.301739099765904,Yes,,,3.32,6.32,54.22,C,Pass
Male,20,2,CSE,Easy,69.65634048862206,60.66,56.08,38.81,3.2911382609503743,69.18,21.99267360136869,No,,Mid,4.52,7.94,77.07,A,Pass
Male,23,7,ME,Hard,78.73433797712262,52.65,63.07,43.16,5.698657648012639,36.66,,No,Graduate,Mid,8.24,4.88,54.87,C,Pass
Male,23,4,ECE,Moderate,,76.73,69.89,45.63,9.18821843892715,53.6,32.411586037679285,No,Secondary,High,5.12,7.74,81.5,E,Pass
Male,21,5,ME,Hard,76.80865940139718,51.86,75.74,43.43,3.7466246752120895,55.16,29.57777420233998,Yes,Graduate,High,5.61,8.69,69.97,B,Pass
Female,24,8,EEE,Easy,55.040417282923165,46.6,60.42,27.02,7.770813796428284,27.54,14.312415967564732,No,Graduate,,6.46,6.35,50.14,C,Pass
Male,19,2,ECE,Moderate,75.30093649899405,71.18,76.19,55.67,6.530992921421621,47.9,25.718830965612103,Yes,Postgraduate,Low,2.72,7.25,78.17,A,Pass
Male,23,4,CSE,Moderate,59.23034744726928,71.95,60.94,50.38,5.043023329281025,50.05,26.06439771560225,Yes,Postgraduate,Mid,5.59,7.43,76.69,A,Pass
Male,22,3,CSE,Hard,71.92315436026983,52.51,43.99,41.95,3.140040862126463,49.06,18.189481540854096,Yes,Postgraduate,Mid,10.0,4.94,50.99,C,Pass
Male,27,8,CSE,Hard,58.86571552014051,59.08,62.71,37.03,,39.65,25.074839981813223,Yes,Graduate,,9.47,5.4,58.84,C,Pass
Male,26,6,CSE,Hard,68.13673828596094,40.8,54.36,62.83,5.474087828961309,56.09,,Yes,Graduate,High,6.04,8.41,55.51,C,Pass
Male,24,6,ECE,Moderate,83.22547568990102,78.41,71.87,63.72,8.061005522070538,68.27,33.6895492845308,Yes,Graduate,Mid,6.95,6.9,96.27,O,Pass
Male,18,2,EEE,Easy,62.90769492654388,67.36,72.66,35.77,6.738594102226995,46.38,31.980613089380302,No,Secondary,Low,2.46,7.0,77.14,A,Pass
Female,20,2,Civil,Easy,61.78544806130306,36.77,50.33,21.72,2.6196717012041417,31.85,17.670924976958375,No,Graduate,Low,3.45,8.87,42.52,D,Fail
Male,20,1,CSE,Easy,56.298068478513486,35.59,45.06,23.67,3.1342754145991543,27.57,17.76295800561966,Yes,Secondary,,5.76,6.75,50.66,C,Pass
Male,20,5,ECE,Hard,74.8660579422738,53.53,58.13,36.09,5.478421512414288,50.75,20.674946054154564,No,Graduate,Mid,5.39,8.46,64.78999999999999,B,Pass
Female,20,3,Civil,Hard,81.28225311445031,78.92,58.07,59.04,7.799265347828411,51.31,30.036265626724248,Yes,Graduate,Mid,5.38,6.7,78.16,A,Pass
Female,18,3,ECE,Easy,75.62420383175389,65.76,56.26,48.19,5.7704994614781535,47.59,23.898205749827337,Yes,Secondary,High,3.68,8.71,79.54,A,Pass
Female,22,5,EEE,Easy,60.46133768979193,55.0,47.52,39.56,7.453294565425466,55.72,21.4367274441363,Yes,Secondary,Low,4.25,9.35,75.29,A,Pass
Male,26,7,EEE,Moderate,,52.18,52.07,31.95,6.318741461907327,37.48,20.4545026575534,Yes,Graduate,High,5.67,7.56,51.07,C,Pass
Male,20,1,CSE,Moderate,67.10553066506283,64.31,46.55,36.46,6.267708864277965,44.6,19.21703020636041,No,Secondary,High,5.23,8.13,71.27,A,Pass
Male,25,8,Civil,Moderate,67.41122503590758,41.64,39.91,34.45,1.0,47.02,21.906270045014296,Yes,Graduate,Mid,4.85,7.51,31.6,F,Fail
Male,19,1,ECE,Easy,54.66255031175883,52.55,45.79,35.78,,47.38,26.610917100762485,No,Postgraduate,High,1.64,9.07,65.81,B,Pass
Female,18,1,ECE,Easy,62.71939067123565,46.57,58.51,33.14,3.5090904193114656,37.36,15.567978203794173,No,Secondary,Low,2.64,9.37,64.28,B,Pass
Male,21,7,ME,Hard,72.85105314439977,48.57,60.6,40.01,6.0144795129541775,35.46,22.90744923115347,No,Graduate,Mid,9.07,5.12,52.26,C,Pass
Female,23,4,ME,Hard,,56.23,67.92,36.66,7.4559654691721535,64.61,28.88094969804396,Yes,,Mid,7.05,5.85,69.55,B,Pass
Male,20,8,ME,Hard,56.13432914925061,31.29,49.44,28.61,6.387843697311155,39.37,13.133782281430618,No,Primary,,7.94,4.64,28.12,F,Fail
Male,20,4,Civil,Moderate,52.99082463556371,57.42,63.14,51.49,7.433408824458473,53.91,,Yes,Postgraduate,Low,6.9,7.98,72.77,A,Pass
Male,26,8,EEE,Hard,44.47466017840132,22.57,35.0,21.51,3.5111761450462438,29.13,10.468955992067832,Yes,,Low,7.64,5.98,21.22,F,Fail
Male,19,2,Civil,Moderate,64.85061340407874,44.7,25.23,17.28,3.3143144952132504,51.68,23.50967820842233,Yes,Graduate,High,7.33,7.48,52.18,C,Pass
Female,18,5,CSE,Moderate,62.22497912573917,58.39,81.23,44.02,7.150071475055498,51.62,26.600153155444808,Yes,Graduate,Mid,6.68,8.69,69.55,B,Pass
Male,26,8,Civil,Moderate,48.24161283635854,39.32,60.95,44.82,3.0953370846668515,45.98,21.82162519284144,Yes,Secondary,Low,4.66,9.23,58.52,C,Pass
Male,19,3,ME,Hard,51.201814471255815,44.84,41.2,44.89,2.82628566975842,39.08,18.04345298314848,Yes,Graduate,High,8.77,5.81,42.29,D,Fail
Female,18,1,EEE,Hard,72.79845924462329,40.66,58.75,25.34,2.220435071373408,52.7,23.0819533974511,Yes,Postgraduate,High,7.82,6.85,55.51,C,Pass
Female,18,1,ME,Easy,62.194626312799095,37.42,40.83,37.38,4.706075392296958,29.01,20.291225340454723,Yes,Primary,,3.44,8.27,52.14,C,Pass
Female,23,7,Civil,Hard,70.1467947416757,40.16,67.11,49.86,2.7955790687748734,60.81,27.307030583844234,No,Secondary,Mid,9.91,6.72,57.66,C,Pass
Male,18,4,CSE,Easy,79.82725017057362,69.55,67.11,54.68,4.746232756543421,57.06,21.34120101982125,No,Postgraduate,Low,4.99,6.52,75.19,A,Pass
Female,20,4,EEE,Easy,91.45983097540572,42.6,39.17,54.58,5.954421338210636,58.99,14.594149964679335,Yes,Primary,Mid,2.55,9.78,65.33,B,Pass
Female,25,6,CSE,Moderate,78.14266647450812,34.64,50.27,31.67,5.246072608108213,42.87,19.53412250685601,No,Secondary,High,5.48,7.7,52.12,C,Pass
Male,23,7,Civil,Hard,62.72397821297925,62.21,66.4,47.08,4.6961433917040765,50.06,19.04556328052769,Yes,Secondary,Low,6.1,9.41,74.69,A,Pass
Male,20,4,EEE,Moderate,67.0744237065982,47.6,52.09,40.48,1.6414478073243233,60.21,24.282578309505272,No,Graduate,Mid,7.74,6.52,74.28,A,Pass
Female,23,7,CSE,Moderate,,27.01,37.79,19.0,5.509066001419232,40.11,17.770302980311115,Yes,Graduate,Mid,5.29,7.91,39.69,F,Fail
Female,19,4,EEE,Easy,78.09507544949423,53.53,63.97,59.81,6.73294426682352,47.31,20.89660030151464,Yes,Primary,Mid,5.11,7.77,64.95,B,Pass
Female,21,5,Civil,Moderate,65.86235164920791,67.1,77.74,62.34,6.61950754490505,56.37,,Yes,Graduate,Low,3.78,7.41,70.75,A,Pass
Male,18,1,EEE,Moderate,57.79324800587596,33.82,33.6,13.12,4.791872963861486,22.11,17.153018972265468,No,Secondary,Low,8.89,5.61,41.44,D,Fail
Male,22,1,CSE,Easy,72.22058317976528,59.01,50.93,73.59,8.125465659324865,48.61,20.035681939312,Yes,Secondary,Mid,5.03,7.55,79.09,A,Pass
Male,25,7,ME,Hard,71.25070862895952,36.36,51.52,55.88,5.50357153290765,45.14,23.011945439020742,Yes,Primary,Mid,7.72,5.27,63.99,B,Pass
Male,21,3,ECE,Moderate,47.65729819696949,35.85,33.27,8.67,1.0,27.67,14.869137770666566,Yes,Primary,Mid,7.18,6.6,38.79,F,Fail
Male,23,3,CSE,Moderate,67.74902198415099,44.37,49.86,40.21,6.394022092561957,32.42,21.168999880528823,Yes,Graduate,Low,5.85,8.18,57.3,C,Pass
Male,23,5,ME,Moderate,83.81156563479341,70.83,64.15,65.31,4.115289696059001,51.5,20.316944748232277,No,Secondary,Mid,1.86,7.87,73.32,A,Pass
Male,24,5,ECE,Easy,61.82127258452204,26.37,56.89,37.41,3.4630816781538942,40.45,19.353025933557173,Yes,Graduate,High,5.87,6.42,42.46,D,Fail
Male,18,1,Civil,Hard,51.20299221336393,58.36,61.53,37.37,5.837047676528398,49.24,22.9819859372546,Yes,Graduate,Low,7.07,6.32,68.6,B,Pass
Male,24,6,ME,Moderate,57.94879251648712,47.57,56.88,42.41,8.608573748845256,46.79,16.648688266520946,Yes,Graduate,Low,3.66,7.52,56.8,C,Pass
Male,20,5,CSE,Moderate,79.37214830721506,50.66,61.31,60.1,7.045760609348003,48.74,20.01447387029208,Yes,Postgraduate,Low,5.91,6.69,66.32,B,Pass
Male,24,7,CSE,Hard,56.04817757783508,53.86,53.44,51.47,7.696858497429882,50.22,,Yes,,,5.25,5.41,57.73,C,Pass
Male,20,4,CSE,Hard,50.44464031951449,44.9,44.07,43.75,7.055054975900803,30.79,16.519189472840694,Yes,Primary,Mid,9.97,6.97,53.17,C,Pass
Female,19,3,CSE,Hard,59.70903376657557,52.39,50.91,47.21,5.696840453218748,51.92,22.40600247999725,Yes,Secondary,Low,7.08,8.25,62.88,B,Pass
Male,19,3,ME,Easy,70.8809081863732,73.47,62.23,24.3,5.502229391649601,55.19,27.07984872614948,Yes,Postgraduate,Mid,3.67,6.91,84.26,E,Pass
Female,20,1,Civil,Moderate,74.03867460756409,76.78,71.37,56.93,8.562774650915058,53.93,30.845911145879395,Yes,Secondary,Mid,6.06,6.81,82.68,E,Pass
Female,18,1,ECE,Moderate,63.240977228538526,28.6,34.94,24.86,6.443679211601774,18.89,11.370245175483948,Yes,Secondary,Mid,5.46,7.85,41.99,D,Fail
Male,18,1,ME,Easy,81.17062103035796,83.26,62.88,58.71,7.22722186039864,56.23,26.930837843751632,Yes,Secondary,Mid,3.37,9.12,91.57,O,Pass
Female,28,8,CSE,Moderate,77.20224511102542,88.85,73.19,24.52,7.169828047672503,60.97,28.38501212546347,Yes,Graduate,High,4.25,6.7,81.46,E,Pass
Male,25,7,ECE,Hard,55.63794865735854,32.9,38.15,28.43,6.617383877314028,28.9,18.402038530356528,Yes,Secondary,,6.21,6.68,47.39,D,Pass
Male,21,4,ECE,Easy,75.43965298856874,59.48,69.63,65.74,5.473451745145762,63.68,35.07635154291599,Yes,Postgraduate,High,2.65,9.07,86.26,E,Pass
Male,21,2,ME,Hard,63.36020510522782,43.47,49.37,30.66,4.969726779752021,40.74,19.91671629413994,Yes,Graduate,Low,7.67,7.66,43.49,D,Fail
Male,18,1,ECE,Moderate,52.94034725447102,23.74,47.24,29.45,3.647419846087512,41.13,20.47435744965044,Yes,Graduate,Low,5.7,5.76,48.66,D,Pass
Male,18,2,CSE,Easy,75.98638274535473,55.72,59.57,55.1,6.378472264631409,40.65,24.84015499424624,Yes,Secondary,Mid,4.42,7.17,76.79,A,Pass
Male,23,7,CSE,Hard,60.62853732597494,27.3,37.9,36.97,5.92580779009155,36.7,21.22798989606931,Yes,Graduate,Mid,5.38,7.54,46.82,D,Pass
Male,21,4,CSE,Moderate,73.34913267752954,73.01,82.52,65.11,3.359022985011533,54.65,23.00105161849269,No,,Low,3.4,8.29,84.66,E,Pass
Male,24,6,EEE,Easy,80.10622928171922,61.02,68.97,40.71,7.804160937112647,57.83,30.49251642169349,Yes,Postgraduate,Low,3.9,7.37,85.06,E,Pass
Male,20,4,ECE,Moderate,69.58060902477169,66.42,72.1,44.27,4.981897051232351,49.1,22.321084081013293,Yes,Graduate,Mid,6.22,6.44,74.96,A,Pass
Male,23,5,Civil,Hard,68.35438419008977,60.37,46.59,63.87,,62.47,25.120391790670173,Yes,Graduate,Mid,6.57,6.81,65.81,B,Pass
Female,23,5,CSE,Hard,,46.96,57.13,40.11,5.622770290032732,48.9,19.194692833997596,No,Secondary,Mid,6.88,7.27,58.94,C,Pass
Male,18,1,CSE,Hard,54.46284129477712,28.63,17.82,47.4,3.2860192881214445,26.74,13.442437382534862,No,,Mid,8.0,5.22,25.1,F,Fail
Male,21,4,ME,Easy,74.46906087016892,62.49,55.62,50.56,6.219496018129455,39.02,16.97835163488753,No,,Low,4.02,6.51,68.07,B,Pass
Male,22,7,ECE,Moderate,,41.81,30.74,22.55,,37.14,15.952486848105842,No,,Low,8.74,6.63,45.22,D,Pass
Male,19,4,Civil,Easy,74.8589071657381,65.34,54.97,39.54,8.404881532226709,49.11,16.5234887742092,Yes,,Low,4.53,7.76,76.82,A,Pass
Male,19,4,Civil,Hard,67.93751478880036,57.06,53.53,64.4,5.576158328488905,53.21,,No,Secondary,Low,5.78,7.09,54.59,C,Pass
Female,22,4,ME,Easy,,59.42,51.75,50.34,4.723183228772552,55.12,22.73633280519986,Yes,Graduate,High,4.33,8.13,66.13,B,Pass
Male,21,3,Civil,Moderate,55.78443831283027,34.53,41.2,27.95,5.689855327584201,47.0,20.21460984858216,Yes,Graduate,Mid,6.32,7.54,49.46,D,Pass
Female,24,4,Civil,Moderate,59.49635994698143,54.91,40.86,44.94,1.322019395802445,38.12,,Yes,,Low,3.63,7.77,52.82,C,Pass
Female,18,1,ME,Hard,52.70239305781882,23.06,27.48,38.24,3.3075285475663674,25.87,7.151023931658519,Yes,,Mid,4.44,7.51,28.24,F,Fail
Male,25,8,ECE,Hard,54.56306928878459,33.75,41.09,22.6,3.8362696965210383,25.84,22.988698743796228,Yes,Graduate,Mid,8.99,5.78,29.83,F,Fail
Female,19,1,CSE,Moderate,77.53099382663048,71.73,78.99,77.17,5.377035520467033,56.21,33.44642164428231,Yes,Primary,Mid,3.82,7.6,81.72,E,Pass
Male,19,4,ME,Moderate,59.453273534176965,55.86,63.64,45.58,3.5216193585625413,31.09,25.59927943053064,Yes,Secondary,Mid,7.26,6.9,73.24,A,Pass
Female,20,2,CSE,Moderate,56.78241139934487,26.61,37.09,27.98,2.3404960287373893,25.11,12.856895188567588,No,,Low,6.91,7.15,42.58,D,Fail
Male,19,1,CSE,Easy,,32.36,51.56,55.66,5.084499348520806,42.02,18.508716011324537,No,,Low,4.5,5.95,47.84,D,Pass
Male,21,5,CSE,Easy,78.31003921797388,71.2,70.56,64.18,4.311686915080523,65.78,27.42734986962499,Yes,,Low,3.45,7.75,90.03,O,Pass
Female,26,8,ME,Moderate,83.706558035971,72.67,100.0,70.44,,69.61,31.293978934942736,Yes,Secondary,Low,4.07,8.11,83.37,E,Pass
Male,24,6,CSE,Moderate,51.31645054459298,35.53,48.61,51.92,2.7004822843484364,40.02,19.229411815982356,Yes,Graduate,Low,4.12,7.55,45.79,D,Pass
Female,18,2,ECE,Moderate,69.88770588221267,60.79,56.18,42.64,6.043403980081974,39.58,24.996069922991747,Yes,Secondary,Mid,4.89,8.74,71.66,A,Pass
Male,23,4,ME,Moderate,53.56719609313063,20.0,26.54,21.1,,13.36,12.540631517872132,No,Postgraduate,High,4.65,7.39,24.89,F,Fail
Male,18,1,ME,Easy,65.39526683465533,52.18,78.19,54.15,6.780984494535506,46.63,27.636671091795208,No,Secondary,High,4.99,7.5,88.9,E,Pass
Male,18,4,CSE,Hard,88.33212078755386,65.37,71.0,70.93,8.779325703211473,65.98,32.39607556397789,Yes,Secondary,Mid,6.96,7.45,87.3,E,Pass
Female,19,1,Civil,Easy,,64.68,47.7,29.83,6.603555613725107,46.03,24.73082365442351,Yes,,Low,3.53,7.68,69.51,B,Pass
Male,25,6,CSE,Moderate,84.04359831824179,93.06,82.31,55.63,6.358990754689263,66.62,34.46227528834409,Yes,Graduate,High,5.22,9.3,97.2,O,Pass
Male,18,1,EEE,Easy,41.60718163781051,43.62,6.7,8.68,5.932186039550748,35.83,12.598597976991384,Yes,Primary,,6.59,6.79,42.28,D,Fail
Male,18,1,ECE,Easy,83.49774681079032,88.44,59.95,44.26,9.533425691401082,53.38,25.9602777017486,Yes,Secondary,,1.0,7.43,82.72,E,Pass
Female,26,7,CSE,Moderate,66.4396148008115,50.41,60.16,58.48,5.104218378408406,53.82,21.166128192444244,No,Primary,Mid,5.04,6.41,69.37,B,Pass
Male,24,8,EEE,Easy,73.31978658733827,58.51,72.53,62.46,3.418868093368292,52.22,25.64561734188162,No,,Low,3.19,7.85,68.45,B,Pass
Male,20,1,CSE,Moderate,61.60832693507636,53.34,44.54,44.46,,57.19,,Yes,Primary,High,5.61,7.55,62.92,B,Pass
Male,18,2,ECE,Easy,70.69429543230422,68.67,82.6,64.09,7.821753022027751,45.23,23.067886285570463,No,Primary,Low,2.8,7.56,85.24,E,Pass
Male,25,6,ECE,Moderate,62.51118348927215,65.07,52.31,43.37,1.0522780250577677,25.25,22.29402124820888,Yes,Primary,Low,6.81,7.96,59.49,C,Pass
Female,23,4,ECE,Moderate,80.6350072634545,47.99,50.98,55.26,6.221409583906208,47.87,24.984239926104078,Yes,Postgraduate,Mid,6.93,7.57,58.73,C,Pass
Male,26,8,Civil,Hard,68.46814878546857,44.35,56.93,39.95,3.4636533732639747,35.28,16.27152887220236,No,Graduate,Low,6.92,7.15,39.77,F,Fail
Female,18,3,Civil,Hard,73.8030584166221,66.52,54.03,32.4,7.295186973765316,40.45,21.845455588853227,Yes,Graduate,Mid,8.45,7.04,61.6,B,Pass
Male,18,1,ECE,Easy,50.38196720886061,48.41,47.88,50.08,1.6748616393685234,39.83,19.789405127955376,Yes,Postgraduate,Mid,5.48,8.28,49.75,D,Pass
Male,20,1,EEE,Easy,54.131327562014135,23.2,41.28,13.43,3.2537521593362277,29.94,19.678982683458315,Yes,Graduate,Mid,4.91,7.11,34.46,F,Fail
Male,19,5,Civil,Easy,52.34576001015093,33.8,28.98,12.28,3.597578365299833,32.07,17.529450122934147,Yes,Graduate,Mid,5.33,7.44,37.93,F,Fail
Female,22,6,ME,Easy,55.18547188133279,46.44,42.9,33.56,4.194499433911747,34.61,16.12339706510821,No,Graduate,,4.02,6.85,50.9,C,Pass
Male,24,6,CSE,Moderate,57.74852886463195,36.12,55.28,31.89,1.0,24.77,19.104465536118752,No,Graduate,Mid,6.69,8.8,52.0,C,Pass
Male,23,8,ECE,Moderate,72.6813260501838,65.36,69.94,57.8,5.559187086553735,60.85,26.09925246421537,No,Graduate,Low,6.68,6.59,69.22,B,Pass
Male,21,2,CSE,Easy,66.80861462556256,61.25,60.27,34.31,3.7636686452120753,45.64,23.66810911762315,Yes,Primary,High,5.55,5.73,75.96,A,Pass
Female,25,6,CSE,Moderate,60.43842897550167,36.66,35.64,28.48,1.6955135195161737,38.39,17.812809865738068,Yes,Primary,Mid,6.67,6.66,47.31,D,Pass
Male,24,7,ME,Hard,40.33880353342423,33.01,48.93,12.67,2.4595879230659365,30.53,10.926854303280775,No,Primary,Mid,9.91,5.66,31.58,F,Fail
Female,25,7,CSE,Hard,78.00069326236272,42.56,36.76,34.85,4.469695213952109,42.35,17.856352595023097,No,Graduate,High,7.39,7.35,44.87,D,Pass
Male,19,3,CSE,Moderate,72.23035363836487,58.25,61.32,35.83,6.759718685652729,51.18,,Yes,Secondary,High,6.69,7.52,68.62,B,Pass
Male,23,5,ECE,Moderate,54.938476070664805,32.13,30.08,27.09,6.0000482305004095,28.47,16.226658855207916,Yes,Secondary,High,4.9,8.2,38.58,F,Fail
Male,20,4,CSE,Moderate,49.171295359910594,46.74,29.45,20.59,4.83312641022723,22.79,17.13620621692888,Yes,Secondary,Low,7.39,6.69,34.1,F,Fail
Male,22,5,ME,Moderate,58.51243072083565,45.29,52.44,44.13,7.262219993609706,45.24,17.033989719478416,No,Graduate,High,6.4,7.43,55.41,C,Pass
Female,18,2,EEE,Moderate,57.06150812337805,56.89,53.66,33.58,5.602738319345451,57.94,28.84175743914811,Yes,Graduate,High,5.18,5.67,68.71,B,Pass
Male,24,5,CSE,Moderate,52.995927468289096,22.76,15.99,15.08,4.926465653640069,45.09,23.513284831772825,Yes,Primary,Mid,7.2,6.59,47.56,D,Pass
Male,25,6,ECE,Hard,62.967068048276765,52.8,60.36,32.8,1.5605100566688883,33.75,,Yes,Secondary,Mid,7.27,8.12,65.97,B,Pass
Male,18,2,EEE,Easy,64.0164623954159,57.28,44.01,28.31,7.947084369193918,46.98,21.8561080133642,Yes,Secondary,High,6.6,8.34,72.95,A,Pass
Male,23,4,ME,Moderate,60.52112153068612,67.38,76.27,40.76,8.106481614597193,52.27,,Yes,Primary,Low,5.83,6.63,64.35,B,Pass
Female,19,3,CSE,Moderate,68.57937182829887,48.33,57.31,24.84,6.2662820203279415,33.95,20.73632696261171,No,,Low,1.41,8.52,60.88,B,Pass
Female,26,6,ECE,Hard,39.72460126713502,20.0,14.01,14.54,1.879553831475451,14.5,10.163088287419765,Yes,,Mid,6.35,6.89,15.4,F,Fail
Male,24,5,ME,Easy,84.25368858052674,80.65,62.81,58.57,7.751211633255386,67.98,27.62162517821415,Yes,Postgraduate,High,3.8,6.69,84.54,E,Pass
Male,24,4,ME,Moderate,65.20938849530758,51.8,61.8,45.59,7.967731188559965,51.21,24.00975336580903,No,,,3.52,8.06,69.31,B,Pass
Male,22,5,CSE,Moderate,50.10787031052817,42.88,37.18,26.08,7.532177126920724,30.31,22.409850667267527,Yes,Secondary,Mid,6.29,6.73,42.92,D,Fail
Female,19,2,CSE,Hard,,43.64,40.56,29.75,4.811054149770751,29.36,17.104083924430476,Yes,Graduate,Mid,8.72,5.46,41.54,D,Fail
Female,19,2,ME,Easy,66.13086277207339,63.39,57.67,55.61,5.622736362652102,50.9,24.179559172524307,No,Secondary,Mid,5.2,6.15,66.74000000000001,B,Pass
Female,20,2,ME,Easy,54.9278801546042,39.37,35.56,16.78,2.639892336740947,28.97,17.834956367169806,Yes,Graduate,Mid,5.79,7.99,55.72,C,Pass
Male,18,1,CSE,Easy,69.75988901672186,39.29,33.21,26.81,4.74878670073568,33.94,13.173948662759615,Yes,Graduate,Low,2.07,7.05,50.59,C,Pass
Male,19,6,EEE,Moderate,76.78253804085863,51.09,42.48,36.81,5.136172069368248,53.59,20.700642530070564,Yes,Graduate,Low,7.01,7.32,63.73,B,Pass
Male,24,8,CSE,Hard,55.2284903271665,31.74,47.4,36.51,5.515324563235463,40.84,21.33490429068671,Yes,Primary,Mid,7.84,7.35,42.11,D,Fail
Male,20,3,ECE,Moderate,76.94706116631912,76.86,72.53,52.33,6.257008810971099,65.07,28.804034321763453,Yes,Graduate,Mid,8.52,6.01,80.18,E,Pass
Male,26,8,CSE,Moderate,57.63009417029781,32.55,48.01,35.65,5.346155457267924,35.8,14.597786978964944,Yes,Primary,Low,5.11,7.88,37.52,F,Fail
Male,23,5,Civil,Hard,66.23920709466726,49.81,41.02,29.62,5.476512590428541,39.62,18.56472239157128,Yes,Secondary,Mid,8.7,5.1,55.93,C,Pass
Male,19,2,EEE,Easy,86.2845771959597,61.53,49.43,63.23,5.597379621717327,43.89,17.94513790062141,No,Secondary,Mid,3.2,8.61,76.74,A,Pass
Male,20,1,CSE,Hard,64.86713946833733,42.76,53.79,48.32,6.380550906420902,57.8,18.82569972515745,Yes,Primary,Mid,5.76,7.81,63.8,B,Pass
Male,22,6,CSE,Hard,53.08347079017312,44.21,60.47,20.77,7.27226161934717,27.9,21.414657692816416,Yes,,Mid,8.31,6.61,59.14,C,Pass
Male,22,6,ME,Easy,75.92794905612794,62.72,56.62,57.56,4.877176794571271,38.2,23.13330656944299,No,Secondary,Mid,1.97,8.76,75.94,A,Pass
Female,22,2,ECE,Easy,66.00063078383572,38.67,54.55,31.31,5.356729182784681,42.82,16.811853428097862,No,Primary,Mid,3.21,8.09,60.37,B,Pass
Male,18,3,CSE,Hard,76.5195963547867,55.27,61.25,68.94,6.895742457901282,67.81,,No,Secondary,Low,7.12,5.88,70.2,A,Pass
Female,26,7,EEE,Moderate,70.62141697653837,52.04,62.2,58.11,8.403051730313512,45.72,23.95824691799936,Yes,,Low,4.62,7.87,64.77000000000001,B,Pass
Male,20,2,ME,Hard,46.80203804936593,27.9,62.05,23.07,6.359209922425019,47.75,28.915188444120524,Yes,Secondary,High,7.68,6.93,49.14,D,Pass
Female,24,7,CSE,Hard,58.160471052259126,60.34,63.45,30.84,7.291035770161647,55.6,25.00920826363562,Yes,,Mid,7.14,7.26,76.77,A,Pass
Male,20,2,ECE,Moderate,71.04017778378483,40.48,49.36,44.97,6.088023605143405,32.85,24.57654192343593,No,Graduate,Low,5.84,7.2,52.01,C,Pass
Male,22,4,ECE,Easy,71.01528801331878,63.75,57.28,50.07,4.381688388974474,46.81,21.808990137135908,Yes,Graduate,Low,1.0,8.56,69.31,B,Pass
Male,19,4,ECE,Easy,70.54218901151945,53.42,57.35,34.35,7.642809876763351,33.76,25.77705993376977,Yes,Graduate,Mid,3.87,8.35,70.56,A,Pass
Female,20,4,ECE,Moderate,50.78271120376841,49.95,40.19,31.86,7.922535777759142,33.25,22.128772608032733,No,Graduate,Low,6.83,4.34,54.41,C,Pass
Male,18,2,ECE,Moderate,66.94365776941494,42.2,46.63,28.93,3.084368953111292,41.83,9.796784457874912,Yes,Secondary,Low,6.45,7.7,51.43,C,Pass
